"TimeStamp","v_Vehicle","pos_x","pos_z","v_EgoPerson","pos_x_left_foot","pos_z_left_foot","crossingDecisionToken","SubjectID","ScenarioID","speed","acc","const","dec","Velocity_gradient","sin_Angle","direction","left","central","right","dest","curr_dist_left_dec_x","curr_dist_left_acc_x","curr_dist_left_const_x","curr_dist_right_dec_x","curr_dist_right_acc_x","curr_dist_right_const_x","curr_dist_central_dec_x","curr_dist_central_acc_x","curr_dist_central_const_x","curr_dist_left_dec_z","curr_dist_left_acc_z","curr_dist_left_const_z","curr_dist_right_dec_z","curr_dist_right_acc_z","curr_dist_right_const_z","curr_dist_central_dec_z","curr_dist_central_acc_z","curr_dist_central_const_z","dest_dist_left_dec","dest_dist_left_acc","dest_dist_left_const","dest_dist_right_dec","dest_dist_right_acc","dest_dist_right_const","dest_dist_central_dec","dest_dist_central_acc","dest_dist_central_const","car_dist_left_dec","car_dist_left_acc","car_dist_left_const","car_dist_right_dec","car_dist_right_acc","car_dist_right_const","car_dist_central_dec","car_dist_central_acc","car_dist_central_const","v_Vehicle_Effect","Angle_Left_Acc","Angle_Left_Dec","Angle_Left_Const","Angle_Right_Acc","Angle_Right_Dec","Angle_Right_Const","Angle_Central_Acc","Angle_Central_Dec","Angle_Central_Const","Choice_Literal","Choice","PrevChoice_1","PrevChoice_2","PrevChoice_3","PrevChoice_4","PrevChoice_5","PrevChoice_6","PrevChoice_7","PrevChoice_8","PrevChoice_9","InvID","ID","Observation","left_acc","right_acc","centre_acc","left_dec","right_dec","centre_dec","left_const","right_const","centre_const","chosen","ID","Observation","left_acc","right_acc","centre_acc","left_dec","right_dec","centre_dec","left_const","right_const","centre_const","chosen"
145.2633,15.0349,45.81419,359.6156,1.217255,-183.2465,398.7526,"False",1,2,"Const",0,1,0,-0.120759305124281,-4.3643436227166,"C",0,1,0,1,-183.100308768438,-182.36935261063,-182.759195894794,-182.984530299816,-181.674681798896,-182.373267666053,-182.957886637347,-181.514819824083,-182.284455457824,399.014569700184,400.324418201104,399.625832333947,398.606408768438,397.87545261063,398.265295894794,398.834467740278,399.243806441669,399.025492467594,6.26357372133732,5.55616755738735,5.89664216076328,6.19944170716289,5.10640071215176,5.66622694848189,6.14113577132242,4.66456372246051,5.45047686929495,600,600,600,600,600,600,600,600,600,0,0.932243306299498,0.932243306299465,0.932243306299494,0.638553020495385,0.638553020495385,0.638553020495378,0.146845142902054,0.146845142902112,0.14684514290208,"C-Const",6,0,0,0,0,0,1,0,0,0,82,82,1,0.00388170372966536,0.00417748723531205,0.0260748555154706,0.0133528111606209,0.00572973985476753,0.0594630200294481,0.038450302165104,0.0401284331531265,0.808741647156485,0.808741647156485,82,1,0.00388170372966557,0.0041774872353118,0.0260748555154705,0.0133528111606216,0.00572973985476751,0.0594630200294479,0.0384503021651061,0.0401284331531263,0.808741647156482,0.808741647156482
146.3745,15.04248,61.47008,353.8613,1.113092,-182.1552,398.9211,"False",1,2,"Const",0,1,0,-0.0184646293313707,-7.05913106926793,"C",0,1,0,1,-181.977922515748,-181.09153509449,-181.564275052495,-181.91318203873,-180.703092232378,-181.348473462432,-181.858713347151,-180.376280082905,-181.166911157169,399.16311796127,400.373207767622,399.727826537568,398.743822515748,397.85743509449,398.330175052495,398.966878430317,399.195770581903,399.073694767724,5.1325330681222,4.30179284975542,4.70376528339011,5.11993859582959,4.21078079462623,4.65778841728757,5.03402013897632,3.53499647916572,4.33439169765839,600,600,600,600,600,600,600,600,600,0,0.813931799746828,0.813931799746834,0.813931799746819,0.756864527048072,0.756864527047986,0.756864527048037,0.0285336363493768,0.0285336363494741,0.0285336363493846,"C-Const",6,0,0,0,0,0,1,0,0,0,83,83,1,0.00507418580306899,0.0082727316302219,0.0341739950069355,0.0109845606355493,0.00709501842126852,0.0489410784335378,0.0374520961185515,0.058998414694137,0.789007919256729,0.789007919256729,83,1,0.00507418580306898,0.00827273163022141,0.0341739950069355,0.0109845606355499,0.00709501842126851,0.0489410784335377,0.0374520961185535,0.0589984146941369,0.789007919256728,0.789007919256728
147.4856,14.50776,76.49474,347.4645,1.176206,-180.8441,399.1224,"False",1,2,"Const",0,1,0,0.0713828638286387,-0.0485701977844607,"C",0,1,0,1,-180.666617418455,-179.779204510732,-180.252491394851,-180.602232405543,-179.39289443326,-180.037874685144,-180.547574646858,-179.064947881146,-179.855682156192,399.364267594457,400.57360556674,399.928625314856,398.944917418455,398.057504510732,398.530791394851,399.167927079237,399.395562475422,399.27415693079,3.81027584118496,3.07972792069461,3.40723430703833,3.79379924319819,2.95516299654464,3.34538707211941,3.70832409212027,2.21032069691197,3.00900829355208,600,600,600,600,600,600,600,600,600,0,0.82224557568494,0.822245575685021,0.822245575684939,0.748550751109957,0.748550751110008,0.748550751109941,0.0368474122874928,0.0368474122875018,0.0368474122874747,"C-Const",6,0,0,0,0,0,1,0,0,0,84,84,1,0.00657416688115809,0.0104081066233308,0.0441815748224728,0.00943429133666829,0.0059210286518553,0.0420309297311487,0.0373737335584131,0.0571925173944664,0.786883651000487,0.786883651000487,84,1,0.00657416688115845,0.0104081066233307,0.0441815748224727,0.00943429133666827,0.00592102865185529,0.0420309297311486,0.0373737335584152,0.0571925173944663,0.786883651000485,0.786883651000485
148.5967,14.50628,76.64162,347.3961,1.271719,-179.3801,399.3581,"False",1,2,"Const",0,1,0,0.101744217442175,0.41722420362514,"C",0,1,0,1,-179.204383372878,-178.325800237269,-178.794377909594,-179.136946412831,-177.921178476989,-178.569588042772,-179.083914031038,-177.602984186229,-178.392813436794,399.601253587168,400.817021523011,400.168611957228,399.182383372878,398.303800237269,398.772377909594,399.405785131752,399.644210790509,399.517050439172,2.34174474333385,1.91318181508975,2.018117937528,2.30948776169825,1.66134172541479,1.8901545628458,2.22837593997665,0.742704503285492,1.5315905565422,600,600,600,600,600,600,600,600,600,0,0.85541169657804,0.855411696578016,0.855411696578023,0.715384630216879,0.715384630216902,0.715384630216874,0.0700135331805675,0.070013533180596,0.0700135331805865,"C-Const",6,0,0,0,0,0,1,0,0,0,85,85,1,0.00726006733594777,0.0102249556642731,0.0484859134542954,0.00901668413103549,0.00504584440323869,0.0401608792842014,0.0376326228603642,0.0512956638045728,0.790877369062071,0.790877369062071,85,1,0.00726006733594816,0.010224955664273,0.0484859134542953,0.00901668413103547,0.00504584440323868,0.0401608792842013,0.0376326228603663,0.0512956638045727,0.790877369062069,0.790877369062069
149.7078,14.50628,76.64162,347.3961,1.402302,-177.9251,399.5912,"False",1,2,"Const",0,1,0,0.0908496084960851,-0.0441859835060169,"C",0,1,0,1,-177.749195907317,-176.869675443899,-177.338753024388,-177.682081996187,-176.466991977123,-177.11503998729,-177.628877344779,-176.147764068671,-176.937691149262,399.834218003813,401.049308022877,400.40126001271,399.415295907316,398.535775443899,399.004853024388,399.638656701672,399.87594021003,399.749389005572,0.921050488474311,1.46502462911477,0.945542248868843,0.836629690495933,1.12070896494849,0.632008122361586,0.7681031015876,0.772131723225387,0.181323060387608,600,600,600,600,600,600,600,600,600,0,0.95074909568296,0.950749095682916,0.950749095682939,0.620047231111946,0.620047231111981,0.620047231111918,0.165350932285523,0.165350932285581,0.165350932285508,"C-Const",6,0,0,0,0,0,1,0,0,0,86,86,1,0.0072988932994562,0.00738578347991536,0.0492329019970809,0.00933467371334115,0.00375638283877563,0.0415429373770292,0.0385385108172513,0.0376692603596628,0.805240656117487,0.805240656117487,86,1,0.0072988932994566,0.00738578347991492,0.0492329019970808,0.00933467371334113,0.00375638283877562,0.0415429373770291,0.0385385108172535,0.0376692603596627,0.805240656117486,0.805240656117486
150.8189,14.50628,76.64162,347.3961,1.473605,-176.4635,399.8394,"False",1,2,"Const",0,1,0,-0.0280231302313046,0.535886659443651,"C",0,1,0,1,-176.289876512162,-175.42175907297,-175.884755040539,-176.218847420878,-174.995584525271,-175.647991402928,-176.167734156645,-174.688904939867,-175.477613855482,400.084052579122,401.307315474729,400.654908597072,399.665776512162,398.79765907297,399.260655040539,399.889625152108,400.140750912647,400.006817173693,0.760183786039942,2.24612846501442,1.45002727969511,0.648987338609517,2.02606123896905,1.25708513458115,0.759079028784457,2.24388559905406,1.44809681644608,600,600,600,600,600,600,600,600,600,0,2.75660857816465,2.75660857816461,2.75660857816464,1.95578040222003,1.95578040221994,1.95578040222001,2.74117856561748,2.74117856561745,2.74117856561748,"C-Const",6,0,0,0,0,0,1,0,0,0,87,87,1,0.00149460551593886,0.000674283103451417,0.0385651757681542,0.00322009603296221,0.00057590185100854,0.0542075111160112,0.01106066220133,0.00481965920914413,0.885382105201999,0.885382105201999,87,1,0.00149460551593898,0.000674283103451398,0.0385651757681542,0.00322009603296212,0.000575901851008556,0.0542075111160112,0.0110606622013303,0.00481965920914426,0.885382105201999,0.885382105201999
151.93,14.50628,76.64162,347.3961,1.340029,-175.0498,400.0815,"False",1,2,"Const",0,1,0,-0.0154369543695438,0.0801096413397783,"C",0,1,0,2,-174.876518749368,-174.01011249621,-174.472195831228,-174.804904903725,-173.58042942235,-174.233483012417,-174.754104669371,-173.275628016223,-174.064148897902,400.326395096275,401.55087057765,400.897816987583,399.908218749368,399.04181249621,399.503895831228,400.132138635881,400.385331815288,400.250295452938,23.0476345513839,22.1715163945739,22.6306291589624,22.9943842633107,21.8372533676453,22.4493401591071,22.9328770130593,21.4456633687703,22.2386302426733,600,600,600,600,600,600,600,600,600,0,0.910101303384191,0.910101303384211,0.910101303384194,0.660695023410693,0.660695023410685,0.660695023410679,0.124703139986754,0.124703139986692,0.12470313998675,"C-Const",6,0,0,0,0,0,1,0,0,0,88,88,1,0.00522499111666444,0.0060838162096916,0.0352196953558251,0.0111667438320667,0.0051729634252204,0.0497359408946384,0.0382749393514495,0.0431582508149196,0.805962658999524,0.805962658999524,88,1,0.00522499111666422,0.00608381620969101,0.0352196953558217,0.0111667438320662,0.00517296342522048,0.0497359408946364,0.0382749393514479,0.0431582508149153,0.805962658999537,0.805962658999537
153.0411,14.50628,76.64162,347.3961,1.439301,-173.6158,400.2977,"False",1,2,"Const",0,1,0,-0.0220524705247053,-1.144047163682,"C",0,1,0,2,-173.437663700625,-172.546982203753,-173.022012335418,-173.374413465899,-172.167480795396,-172.811178219664,-173.319152559587,-171.835915357522,-172.626975198624,400.539086534101,401.746019204604,401.102321780336,400.119563700626,399.228882203753,399.703912335418,400.342424669887,400.566048019319,400.446782232955,21.6028917516151,20.7136147579801,21.1793237390465,21.5551427693919,20.4129694802892,21.0165311116329,21.4906803888577,20.0010076147729,20.7953149977773,600,600,600,600,600,600,600,600,600,0,0.897092178262487,0.897092178262424,0.897092178262511,0.6737041485324,0.67370414853234,0.673704148532403,0.111694014865038,0.111694014865069,0.11169401486505,"C-Const",6,0,0,0,0,0,1,0,0,0,89,89,1,0.00511252808363375,0.00623029346149167,0.0344711409282031,0.0112635581517959,0.00545778212051493,0.0501698081728757,0.0381788867402703,0.0450420305061941,0.804073971835021,0.804073971835021,89,1,0.00511252808363408,0.00623029346149136,0.0344711409282033,0.0112635581517953,0.00545778212051465,0.0501698081728731,0.0381788867402706,0.0450420305061918,0.804073971835026,0.804073971835026
154.1522,14.50628,76.64162,347.3961,1.291024,-172.2433,400.536,"False",1,2,"Const",0,1,0,-0.133450634506346,1.27602996504257,"C",0,1,0,2,-172.070583332896,-171.206999997378,-171.667577776321,-171.998006394489,-170.771538366934,-171.425654648297,-171.947722101629,-170.469832609771,-171.258040338762,400.781293605511,402.007761633066,401.353645351703,400.363283332896,399.499699997378,399.960277776321,400.587319645306,400.843917871834,400.707065484352,20.2307913220399,19.3844427014436,19.826204330038,20.1696683716748,18.9984274899273,19.6175192237566,20.112191864844,18.629242695284,19.4198229938122,600,600,600,600,600,600,600,600,600,0,0.92847975870548,0.928479758705413,0.92847975870548,0.642316568089403,0.642316568089352,0.64231656808944,0.143081595308026,0.143081595307955,0.143081595308037,"C-Const",6,0,0,0,0,0,1,0,0,0,90,90,1,0.0037271352197727,0.00406892800330791,0.025107849385088,0.0136230948799774,0.00592243354543221,0.0606715074984015,0.0383786938434656,0.0405951669499208,0.807905190674634,0.807905190674634,90,1,0.00372713521977289,0.00406892800330811,0.0251078493850893,0.0136230948799773,0.0059224335454325,0.0606715074984044,0.0383786938434675,0.0405951669499204,0.807905190674628,0.807905190674628
155.2511,14.18397,81.0446,352.0099,1.520514,-170.8625,400.6611,"False",1,3,"Const",0,1,0,-0.379236792367926,0,"C",0,1,0,2,-171.140842855164,-172.532557130982,-171.790309517212,-170.750583714414,-170.191002286485,-170.489445714714,-170.980181355918,-171.568588135509,-171.254771186394,400.773016285586,401.332597713515,401.034154285286,400.939442855164,402.331157130982,401.588909517212,400.937054884844,402.316829309064,401.580949616147,19.3013397956286,20.6909056360013,19.9478132059898,18.9087873413872,18.3879498838463,18.6525330117035,19.1383973566562,19.7619024612406,19.4174415569495,600,600,600,600,600,600,600,600,600,0,2.73494511589117,2.73494511589122,2.73494511589116,1.16414878909629,1.16414878909627,1.16414878909629,1.94954695249374,1.94954695249378,1.94954695249373,"C-Const",6,0,0,0,0,0,0,0,0,0,91,91,1,0.00393224256328069,0.000450486719587084,0.026393759547314,0.042000294139964,0.00198046392422086,0.186878744307771,0.0803447288698883,0.00907392820995171,0.648945351718023,0.648945351718023,91,1,0.00393224256328062,0.000450486719587076,0.026393759547312,0.0420002941399657,0.00198046392422083,0.186878744307762,0.0803447288698892,0.00907392820995157,0.648945351718031,0.648945351718031
156.3622,13.518,66.955,356.9058,1.099144,-169.4464,400.7217,"False",1,3,"Const",0,1,0,-0.056537215372154,-69.3545036540263,"R",0,0,1,2,-169.243531527186,-168.229189163113,-168.770171757285,-169.225392346879,-168.120354081276,-168.709707822931,-169.146674316968,-167.648045901809,-168.447314389894,400.942707653121,402.047745918724,401.458392177069,400.518831527186,399.504489163113,400.045471757285,400.7345263374,400.798658024398,400.764454457999,17.4017790360049,16.412488521173,16.9307683722997,17.3932338941851,16.3580502975436,16.9014739971428,17.3083636046378,15.8087001923657,16.608513113797,600,600,600,600,600,600,600,600,600,0,0.805299451651765,0.805299451651734,0.805299451651791,0.765496875143133,0.765496875143169,0.765496875143146,0.0199012882543103,0.019901288254288,0.0199012882542991,"R-Const",5,0,0,0,0,0,1,0,0,0,92,92,1,0.0045232535409826,0.00760307709759281,0.0305672240850695,0.0116836160649706,0.00777516417322762,0.0520612112770318,0.0373571771958816,0.0606476650323775,0.787781611532866,0.0606476650323775,92,1,0.00452325354098286,0.00760307709759238,0.0305672240850695,0.0116836160649699,0.00777516417322807,0.0520612112770318,0.0373571771958816,0.0606476650323775,0.787781611532866,0.0606476650323775
157.4733,14.12331,52.15758,361.8756,1.394877,-167.9852,400.8645,"False",1,3,"Const",0,1,0,0.148644136441365,3.13127433276126,"C",0,1,0,2,-167.794706697229,-166.842240183374,-167.350222324097,-167.753440854335,-166.59464512601,-167.21266951445,-167.686622430338,-166.193734582029,-166.989941434461,401.096259145665,402.25505487399,401.63703048555,400.674006697229,399.721540183374,400.229522324096,400.893679357342,401.03957614405,400.961764524472,15.9520313426833,15.0421013258685,15.51599630005,15.9171115027923,14.8184891302706,15.3959926592739,15.8456007730661,14.3512846709405,15.1481134420973,600,600,600,600,600,600,600,600,600,0,0.866723932458958,0.866723932458945,0.866723932458945,0.704072394335962,0.704072394335878,0.704072394335951,0.0813257690614917,0.0813257690615149,0.0813257690614643,"C-Const",6,0,0,0,0,1,0,0,0,0,93,93,1,0.0138401644664825,0.0187577315405331,0.0933594893892552,0.0140241857832206,0.00754750286022501,0.0624736418865363,0.0631351545874163,0.215188579977966,0.511673549508365,0.511673549508365,93,1,0.0138401644664825,0.0187577315405331,0.0933594893892501,0.0140241857832198,0.00754750286022503,0.0624736418865364,0.0631351545874201,0.215188579977966,0.511673549508367,0.511673549508367
158.5844,13.82195,37.43871,366.5667,1.429461,-166.5698,401.0088,"False",1,3,"Const",0,1,0,0.0185418336537728,0.239519759567242,"C",0,1,0,2,-166.380277206803,-165.43266324082,-165.938057356011,-166.337246541933,-165.174479251598,-165.794621806443,-166.271347020554,-164.779082123322,-165.574956735179,401.241353458067,402.404120748402,401.783978193557,400.819277206803,399.87166324082,400.377057356011,401.039227274929,401.191363649572,401.110224249762,14.5380484438528,13.6500931145127,14.1107857439869,14.4977556318429,13.3904980065639,13.9719180380543,14.4288978169603,12.9365559548781,13.7322639490947,600,600,600,600,600,600,600,600,600,0,0.879154589111894,0.879154589111917,0.879154589111906,0.691641737683005,0.691641737682966,0.691641737683013,0.0937564257144627,0.0937564257145326,0.0937564257144366,"C-Const",6,0,0,0,0,0,1,0,0,0,94,94,1,0.00571992920811226,0.00742150787575806,0.0385657858966894,0.0104750984823593,0.00540036712553666,0.046660851293096,0.0379847227255755,0.0476954917154191,0.800076245677454,0.800076245677454,94,1,0.00571992920811226,0.00742150787575764,0.0385657858966872,0.0104750984823593,0.00540036712553666,0.046660851293096,0.0379847227255777,0.0476954917154191,0.800076245677454,0.800076245677454
159.6956,13.76354,22.80733,370.915,1.43608,-165.1435,401.1006,"False",1,3,"Const",0,1,0,-0.0160254674077999,-2.13858026948836,"C",0,1,0,2,-164.945431106168,-163.955086637005,-164.483270353892,-164.918180863449,-163.791585180695,-164.392436211497,-164.844119452643,-163.347216715857,-164.145564842143,401.325919136551,402.452514819305,401.851663788503,400.902531106168,399.912186637005,400.440370353892,401.119868831415,401.216212988491,401.16482943805,13.1042822282166,12.1849934202086,12.6614800458917,13.0773614025421,12.0102071533421,12.5683586334491,13.0014202077624,11.5048838700302,12.3029316002073,600,600,600,600,600,600,600,600,600,0,0.847890000053979,0.847890000054021,0.847890000053964,0.722906326740928,0.722906326740938,0.722906326740911,0.06249183665653,0.0624918366564696,0.0624918366565229,"C-Const",6,0,0,0,0,0,1,0,0,0,95,95,1,0.00514347860526427,0.00744624203494245,0.0347033247220368,0.0110319509321417,0.00633650086412939,0.049147767415771,0.0377556055070578,0.0528536391470851,0.795581490771572,0.795581490771572,95,1,0.00514347860526458,0.00744624203494204,0.0347033247220349,0.0110319509321417,0.0063365008641294,0.0491477674157711,0.03775560550706,0.0528536391470822,0.795581490771574,0.795581490771574
160.8067,13.85876,7.962799,374.8989,1.393852,-163.6744,401.1163,"False",1,3,"Const",0,1,0,-0.0463707137071374,-3.07032464924102,"C",0,1,0,2,-163.46454696457,-162.415281787421,-162.9748898819,-163.460013191822,-162.38807915093,-162.959777306072,-163.374417129735,-161.874502778411,-162.674457099117,401.330686808178,402.40262084907,401.830922693928,400.90644696457,399.857181787421,400.4167898819,401.119505861455,401.135535168728,401.126986204849,11.6236793822988,10.6495816746418,11.1545939952227,11.6193556508922,10.6212339208553,11.1395681422757,11.5317181262807,10.0318090698512,10.8317574321978,600,600,600,600,600,600,600,600,600,0,0.79540842207952,0.795408422079541,0.795408422079535,0.775387904715377,0.775387904715421,0.775387904715361,0.0100102586820789,0.0100102586821454,0.0100102586820567,"C-Const",6,0,0,0,0,0,1,0,0,0,96,96,1,0.00464665975244817,0.0080858352178118,0.031392025936241,0.0114558975381365,0.00788876439834124,0.0510480640117051,0.0372555036596873,0.062599231376809,0.78562801810882,0.78562801810882,96,1,0.00464665975244863,0.00808583521781168,0.0313920259362423,0.0114558975381377,0.00788876439834202,0.0510480640117072,0.037255503659691,0.0625992313768116,0.785628018108808,0.785628018108808
161.9178,13.84763,-7.006241,378.4084,1.333035,-162.3137,401.1378,"False",1,3,"Const",0,1,0,0.022159121591216,0.292951477442556,"C",0,1,0,2,-162.104945855677,-161.06117513406,-161.617852852256,-162.098243026969,-161.020958161812,-161.595510089895,-162.013737442264,-160.513924653583,-161.313824807546,401.353256973031,402.430541838188,401.855989910105,400.929045855677,399.88527513406,400.441952852256,401.142539615633,401.166237693796,401.153598718775,10.2647996228789,9.31056129012219,9.80249883496613,10.2574015695438,9.26151205275242,9.77665087233861,10.1710537967071,8.67132606716304,9.47117012491245,600,600,600,600,600,600,600,600,600,0,0.802486813898667,0.802486813898679,0.802486813898698,0.76830951289623,0.768309512896218,0.768309512896239,0.0170886505012235,0.0170886505011456,0.0170886505012105,"C-Const",6,0,0,0,0,0,1,0,0,0,97,97,1,0.00566543614409868,0.00961682743426465,0.0382575824878963,0.0102199550763429,0.00686756672975498,0.045538947290048,0.0372560472623407,0.0610772161794813,0.785500421395772,0.785500421395772,97,1,0.00566543614409868,0.00961682743426465,0.0382575824878963,0.0102199550763429,0.00686756672975498,0.045538947290048,0.0372560472623407,0.0610772161794813,0.785500421395772,0.785500421395772
163.0289,13.88284,-22.0872,381.5581,1.443094,-160.9023,401.2143,"False",1,3,"Const",0,1,0,0.105426154261543,2.19724395979665,"C",0,1,0,2,-160.701959904572,-159.700259427432,-160.234499681907,-160.678997859025,-159.562487154151,-160.157959530084,-160.602739701843,-159.104938211056,-159.903765672809,401.437602140975,402.554112845849,401.958640469916,401.013959904572,400.012259427432,400.546499681907,401.230536618116,401.311719708697,401.268422060387,8.86479803990464,7.98658906729172,8.43317413083535,8.83698674832506,7.79947100388461,8.33531008782771,8.76068386582274,7.26465621907352,8.06235393353727,600,600,600,600,600,600,600,600,600,0,0.849480567692711,0.849480567692765,0.849480567692706,0.721315759102197,0.721315759102265,0.721315759102169,0.0640824042952753,0.0640824042952389,0.0640824042952805,"C-Const",6,0,0,0,0,0,1,0,0,0,98,98,1,0.00725789592210421,0.010447149983555,0.0489267381869041,0.00894762591806715,0.00511111267063481,0.0398609785636072,0.0374894120640834,0.0521888432785741,0.78977024341247,0.78977024341247,98,1,0.00725789592210463,0.0104471499835544,0.0489267381869042,0.00894762591806715,0.00511111267063482,0.0398609785636073,0.0374894120640856,0.0521888432785712,0.789770243412471,0.789770243412471
164.14,13.86274,-37.22871,384.3805,1.567313,-159.6315,401.1816,"False",1,3,"Const",0,1,0,-0.0271604716047123,-4.57648108736485,"C",0,1,0,2,-159.413981422306,-158.326388533837,-158.906438074354,-159.424894897551,-158.391869385304,-158.942816325169,-159.331599269709,-157.832095618254,-158.63183089903,401.388205102449,402.421230614696,401.870283674831,400.964081422306,399.876488533838,400.456538074354,401.173883007648,401.13529804589,401.155876692161,7.57587937330433,6.61212870588208,7.10301958509157,7.5838874897431,6.6669823077981,7.13144850786107,7.48906340916513,5.98940571584336,6.78920433126398,600,600,600,600,600,600,600,600,600,0,0.767028602534089,0.767028602534124,0.767028602534102,0.803767724260808,0.803767724260776,0.803767724260835,0.0183695608633707,0.0183695608633647,0.0183695608633707,"C-Const",6,0,0,0,0,0,1,0,0,0,99,99,1,0.0046115129419774,0.00886487017618602,0.0331879892613115,0.010414939278871,0.00791115643999793,0.0494489790793342,0.0349676723458444,0.0648530493756508,0.785739831100827,0.785739831100827,99,1,0.00461151294197765,0.00886487017618548,0.0331879892613113,0.010414939278871,0.0079111564399979,0.049448979079334,0.0349676723458482,0.0648530493756505,0.785739831100824,0.785739831100824
165.2511,13.60944,-52.28067,386.6531,1.382738,-158.3269,401.0956,"False",1,3,"Const",0,1,0,-0.0354176041760382,-2.29751520213953,"C",0,1,0,2,-158.101273797675,-156.973142786052,-157.574812658918,-158.129180964941,-157.140585789647,-157.667836549804,-158.027549711863,-156.530798271179,-157.329065706211,401.293319035059,402.281914210353,401.754663450196,400.869973797675,399.741842786052,400.343512658918,401.075866652783,400.977199916696,401.029822175942,6.26085564560956,5.25942143595353,5.76666919580713,6.29162337872802,5.47528828360132,5.87723103985684,6.18503934890123,4.69040550856108,5.48717912242001,600,600,600,600,600,600,600,600,600,0,0.715146698372993,0.71514669837303,0.715146698372992,0.855649628421893,0.855649628421875,0.855649628421924,0.0702514650244483,0.0702514650244831,0.0702514650244625,"C-Const",6,0,0,0,0,0,1,0,0,0,100,100,1,0.0037928404967642,0.00874845596719443,0.0326789841202261,0.00890111698806653,0.00808935763870971,0.0505504391359619,0.0294641672218261,0.0654608501215581,0.792313788309693,0.792313788309693,100,1,0.00379284049676421,0.00874845596719394,0.0326789841202261,0.00890111698806704,0.00808935763870972,0.0505504391359591,0.0294641672218278,0.0654608501215582,0.792313788309694,0.792313788309694
166.3622,12.52302,-66.31947,388.2377,1.488608,-157.0354,401.038,"False",1,3,"Const",0,1,0,-0.622238322383228,1.21785518519789,"C",0,1,0,2,-156.814027081562,-155.70716248937,-156.297490271872,-156.832930172662,-155.820581035975,-156.360500575542,-156.735697920305,-155.237187521831,-156.036393067684,401.240469827338,402.252818964025,401.712899424458,400.816627081562,399.70976248937,400.300090271872,401.024633496097,400.957800976583,400.993444986991,4.97268422289734,4.02586951898744,4.49350705449988,4.99970597144383,4.22190169299891,4.59236798572414,4.89401287902993,3.39856844283949,4.1957340931438,600,600,600,600,600,600,600,600,600,0,0.724210440653733,0.724210440653767,0.724210440653747,0.846585886141164,0.846585886141193,0.84658588614119,0.0611877227437298,0.0611877227437607,0.0611877227437026,"C-Const",6,0,0,0,0,0,1,0,0,0,101,101,1,0.000668132029853918,0.00149306550385711,0.00557272886173692,0.0226502144199694,0.0199497396176572,0.12466834479331,0.0282471758555071,0.0608115224237191,0.735939076494389,0.735939076494389,101,1,0.000668132029853915,0.0014930655038571,0.00557272886173691,0.0226502144199694,0.0199497396176571,0.124668344793309,0.0282471758555102,0.0608115224237189,0.735939076494387,0.735939076494387
167.4733,11.35274,-79.13319,389.3904,0,-156.0687,400.4717,"False",1,3,"Dec",0,0,1,-0.128359733597337,-27.8084274317726,"R",0,0,1,2,-155.778437351192,-154.327124107151,-155.101157837306,-155.992887107252,-155.613822643512,-155.815990357506,-155.809845502139,-154.515573012834,-155.205851673797,400.547512892748,400.926577356489,400.724409642494,400.181437351192,398.730124107151,399.504157837306,400.320061123266,399.561866739596,399.966237077554,3.97777725176485,2.49227955654023,3.28290416788656,4.25594208133966,4.46692782550898,4.29090863249176,4.04784431592818,3.09603744098024,3.55695078871026,600,600,600,600,600,600,600,600,600,0,0.102265047307167,0.102265047307219,0.102265047307138,1.46853127948774,1.46853127948774,1.46853127948773,0.683133116090281,0.683133116090379,0.683133116090304,"R-Dec",8,0,0,0,0,0,1,0,0,0,102,102,1,0.000357521524109516,0.00707666973054748,0.0261132568642479,0.00129396796410232,0.00977846439519022,0.0609765107309994,0.00365417304479197,0.0684288017196622,0.822320634026349,0.00977846439519022,102,1,0.000357521524109535,0.00707666973054705,0.0261132568642478,0.00129396796410231,0.00977846439519018,0.0609765107309992,0.00365417304479216,0.0684288017196659,0.822320634026346,0.00977846439519018
168.5844,10.18639,-90.71463,390.2424,1.203367,-155.5863,399.9301,"False",1,3,"Acc",1,0,0,0.59985449384694,-17.9466422856208,"R",0,0,1,2,-155.286800089541,-153.789300537244,-154.587966965135,-155.603614838573,-155.690189031441,-155.644016128578,-155.38676502212,-154.389090132719,-154.921183407066,399.912785161427,399.826210968559,399.872383871422,399.630600089541,398.133100537244,398.931766965135,399.706078142579,398.585968855474,399.183360475263,3.6509716009382,2.33971980911047,3.01724786897891,4.04668010170166,4.87344293831877,4.38830325050133,3.81729617895702,3.5954454115283,3.63927277436943,600,600,600,600,600,600,600,600,600,0,0.366541753295821,0.36654175329585,0.366541753295852,1.93733808009072,1.93733808009075,1.93733808009072,1.15193991669327,1.15193991669323,1.15193991669327,"R-Acc",2,0,0,0,0,0,0,0,1,0,103,103,1,0.0029722112796943,0.0846806363923437,0.31308132930818,0.000389354135758191,0.0109086129443907,0.0261560243898518,0.003698527468501,0.0992845802922373,0.458828723789043,0.0846806363923437,103,1,0.00297221127969445,0.0846806363923431,0.313081329308178,0.000389354135758188,0.0109086129443912,0.0261560243898516,0.00369852746850118,0.0992845802922422,0.45882872378904,0.0846806363923431
